"country";"year";"iso_code";"population";"gdp";"biofuel_elec_per_capita";"biofuel_electricity";"biofuel_share_elec";"carbon_intensity_elec";"coal_elec_per_capita";"coal_electricity";"coal_prod_change_twh";"coal_prod_per_capita";"coal_production";"coal_share_elec";"electricity_demand";"electricity_generation";"energy_cons_change_pct";"energy_cons_change_twh";"energy_per_capita";"energy_per_gdp";"fossil_elec_per_capita";"fossil_electricity";"fossil_share_elec";"gas_elec_per_capita";"gas_electricity";"gas_prod_change_twh";"gas_prod_per_capita";"gas_production";"gas_share_elec";"greenhouse_gas_emissions";"hydro_elec_per_capita";"hydro_electricity";"hydro_share_elec";"low_carbon_elec_per_capita";"low_carbon_electricity";"low_carbon_share_elec";"net_elec_imports";"net_elec_imports_share_demand";"nuclear_cons_change_twh";"nuclear_consumption";"nuclear_elec_per_capita";"nuclear_electricity";"nuclear_energy_per_capita";"nuclear_share_elec";"oil_elec_per_capita";"oil_electricity";"oil_prod_change_twh";"oil_prod_per_capita";"oil_production";"oil_share_elec";"other_renewable_electricity";"other_renewable_exc_biofuel_electricity";"other_renewables_elec_per_capita";"other_renewables_elec_per_capita_exc_biofuel";"other_renewables_share_elec";"other_renewables_share_elec_exc_biofuel";"per_capita_electricity";"primary_energy_consumption";"renewables_elec_per_capita";"renewables_electricity";"renewables_share_elec";"solar_elec_per_capita";"solar_electricity";"solar_share_elec";"wind_elec_per_capita";"wind_electricity";"wind_share_elec"
"Syria";2014;"SYR";20072232;66107252736;0.498;0.01;0.05;508.458;5.48;0.11;0;0;0;0.547;19.96;20.1;-11.181;-17.25;6826.982;2.073;885.303;17.77;88.408;544.533;10.93;-3.77;2300.815;46.182;54.378;10.22;115.583;2.32;11.542;116.081;2.33;11.592;-0.14;-0.701;0;0;0;0;0;0;335.289;6.73;-14.265;845.905;16.979;33.483;0.01;0;0.498;0;0.05;0;1001.383;137.033;116.081;2.33;11.592;0;0;0;0;0;0
"Syria";2015;"SYR";19205178;54829457408;0.521;0.01;0.059;557.783;5.728;0.11;0;0;0;0.649;16.7;16.96;-10.968;-15.029;6352.633;2.225;861.226;16.54;97.524;529.545;10.17;-5.655;2110.238;40.528;59.965;9.46;21.348;0.41;2.417;21.869;0.42;2.476;-0.26;-1.557;0;0;0;0;0;0;325.954;6.26;-3.048;725.369;13.931;36.91;0.01;0;0.521;0;0.059;0;883.095;122.003;21.869;0.42;2.476;0;0;0;0;0;0
"Syria";2016;"SYR";18964252;53942173696;0.527;0.01;0.058;541.909;5.273;0.1;0;0;0;0.582;17.11;17.18;-2.577;-3.144;6267.527;2.203;856.875;16.25;94.587;527.308;10;-5.184;1863.704;35.344;58.207;9.31;48.512;0.92;5.355;49.04;0.93;5.413;-0.07;-0.409;0;0;0;0;0;0;324.294;6.15;-1.123;675.354;12.808;35.797;0.01;0;0.527;0;0.058;0;905.915;118.859;49.04;0.93;5.413;0;0;0;0;0;0
"Syria";2017;"SYR";18983370;55368777728;0.527;0.01;0.058;547.756;5.795;0.11;NA;NA;NA;0.633;16.84;17.38;0.618;0.734;6299.887;2.16;875.503;16.62;95.627;538.366;10.22;-0.471;1837.003;34.873;58.803;9.52;39.508;0.75;4.315;40.035;0.76;4.373;-0.54;-3.207;0;0;0;0;0;0;331.343;6.29;-0.261;660.924;12.547;36.191;0.01;0;0.527;0;0.058;0;915.538;119.593;40.035;0.76;4.373;0;0;0;0;0;0
"Syria";2018;"SYR";19333464;56710615040;0.517;0.01;0.058;547.258;5.172;0.1;NA;NA;NA;0.583;16.6;17.14;17.045;20.385;7240.203;2.468;847.236;16.38;95.566;521.376;10.08;-0.189;1793.988;34.684;58.81;9.38;38.793;0.75;4.376;39.31;0.76;4.434;-0.54;-3.253;0;0;0;0;0;0;320.688;6.2;-0.323;632.247;12.224;36.173;0.01;0;0.517;0;0.058;0;886.546;139.978;39.31;0.76;4.434;0;0;0;0;0;0
"Syria";2019;"SYR";20098252;NA;0.498;0.01;0.06;540.964;4.478;0.09;NA;NA;NA;0.542;16.25;16.6;-11.626;-16.274;6154.949;NA;788.128;15.84;95.422;507.507;10.2;-1.414;1655.38;33.27;61.446;8.98;37.317;0.75;4.518;37.814;0.76;4.578;-0.35;-2.154;0;0;0;0;0;0;276.143;5.55;5.345;874.114;17.568;33.434;0.01;0;0.498;0;0.06;0;825.943;123.704;37.814;0.76;4.578;0;0;0;0;0;0
"Syria";2020;"SYR";20772602;NA;0.481;0.01;0.063;539.241;4.333;0.09;NA;NA;NA;0.57;15.48;15.8;-6.556;-8.109;5564.748;NA;724.031;15.04;95.19;465.998;9.68;-4.053;1406.54;29.217;61.266;8.52;36.105;0.75;4.747;36.587;0.76;4.81;-0.32;-2.067;0;0;0;0;0;0;253.7;5.27;5.275;1099.69;22.843;33.354;0.01;0;0.481;0;0.063;0;760.617;115.594;36.587;0.76;4.81;0;0;0;0;0;0
"Syria";2021;"SYR";21324366;NA;0.469;0.01;0.06;541.169;4.221;0.09;NA;NA;NA;0.537;16.44;16.76;1.595;1.844;5507.217;NA;750.315;16;95.465;483.016;10.3;1.536;1442.188;30.754;61.456;9.07;35.171;0.75;4.475;35.64;0.76;4.535;-0.32;-1.946;0;0;0;0;0;0;263.079;5.61;30.636;2507.912;53.48;33.473;0.01;0;0.469;0;0.06;0;785.955;117.438;35.64;0.76;4.535;0;0;0;0;0;0
"Syria";2022;"SYR";22125242;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.073;1386.702;30.681;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;NA;-0.402;2398.954;53.077;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Taiwan";1999;"TWN";22057216;556406079488;NA;NA;NA;NA;3347.244;73.831;0.095;31.492;0.695;43.67;NA;169.065;4.617;42.298;43448.121;1.722;5479.575;120.864;71.49;700.424;15.449;0;417.981;9.219;9.138;NA;228.996;5.051;2.988;1986.512;43.817;25.917;NA;NA;3.238;107.845;1723.111;38.007;4889.352;22.481;1431.907;31.584;-0.068;33.829;0.746;18.682;0.759;NA;34.404;NA;0.449;NA;7664.819;958.345;263.401;5.81;3.436;0;0;0;0;0;0
"Taiwan";2000;"TWN";22194740;590045511680;45.957;1.02;0.565;571.041;3944.178;87.54;-0.064;28.397;0.63;48.491;180.53;180.53;6.361;60.96;45925.504;1.728;6147.853;136.45;75.583;800.19;17.76;0;415.391;9.219;9.838;103.09;205.454;4.56;2.526;1986.056;44.08;24.417;0;0;1.407;109.252;1734.645;38.5;4922.438;21.326;1403.486;31.15;-0.122;28.115;0.624;17.255;1.02;0;45.957;0;0.565;0;8133.909;1019.305;251.411;5.58;3.091;0;0;0;0;0;0
"Taiwan";2001;"TWN";22333124;580535844864;57.314;1.28;0.694;584.44;4290.04;95.81;-0.63;0;0;51.944;184.45;184.45;3.106;31.664;47058.73;1.81;6384.239;142.58;77.3;925.531;20.67;-0.414;394.264;8.805;11.206;107.8;227.913;5.09;2.76;1874.794;41.87;22.7;0;0;-9.213;100.039;1589.119;35.49;4479.418;19.241;1168.668;26.1;0.04;29.744;0.664;14.15;1.28;0;57.314;0;0.694;0;8259.032;1050.969;285.674;6.38;3.459;0;0;0;0.448;0.01;0.005
"Taiwan";2002;"TWN";22469622;610723430400;69.427;1.56;0.799;582.484;4616.455;103.73;0;0;0;53.127;195.25;195.25;4.359;45.808;48811.523;1.796;6735.315;151.34;77.511;1177.145;26.45;0.829;428.75;9.634;13.547;113.73;123.723;2.78;1.424;1954.194;43.91;22.489;0;0;10.744;110.784;1760.154;39.55;4930.383;20.256;941.716;21.16;-0.028;28.327;0.637;10.837;1.56;0;69.427;0;0.799;0;8689.51;1096.776;194.04;4.36;2.233;0;0;0;0.89;0.02;0.01
